"","lat","long","census_code","GEOID20","id","price"
"1651",42.35168,-71.13426,"250250007041002","25025000704",50996124,47
"1652",42.33916,-71.14945,"250250005032000","25025000503",51024110,68
"1653",42.33961,-71.15011,"250250005032001","25025000503",51024992,74
"1654",42.33244,-71.10693,"250250810012001","25025081001",51035250,168
"1655",42.25715,-71.12183,"250251403002013","25025140300",51066227,74
"1656",42.34394,-71.08187,"250250105003002","25025010500",51083665,454
"1657",42.35477,-71.13822,"250250008041016","25025000804",51129957,182
"1658",42.35187,-71.06582,"250250702012000","25025070201",51133141,236
"1659",42.3519,-71.06446,"250250702021006","25025070202",51133189,227
"1660",42.34904,-71.0848,"250250107013007","25025010701",51140039,282
"1661",42.33617,-71.04559,"250250605015006","25025060501",51146836,85
"1662",42.3671,-71.05749,"250250301002000","25025030100",51154191,166
"1663",42.36869,-71.03935,"250250503003004","25025050300",51173009,229
"1664",42.34868,-71.0455,"250250606031014","25025060603",51174382,549
"1665",42.34866,-71.09663,"250250101043009","25025010104",51176342,178
"1666",42.34428,-71.14867,"250250004012002","25025000401",51229537,241
"1667",42.34507,-71.08136,"250250105002001","25025010500",51231033,349
"1668",42.35075,-71.09713,"250259815011041","25025981501",51234805,128
"1669",42.29115,-71.12024,"250251101042010","25025110104",51279436,80
"1670",42.35581,-71.05812,"250250701043006","25025070104",51284572,223
"1671",42.36727,-71.0576,"250250301002000","25025030100",51307010,204
"1672",42.34405,-71.08257,"250250105002001","25025010500",51320323,178
"1673",42.34781,-71.0702,"250250703011002","25025070301",51320970,119
"1674",42.34241,-71.05584,"250250612031007","25025061203",51322742,95
"1675",42.34339,-71.05617,"250250612041019","25025061204",51323001,95
"1676",42.34216,-71.05576,"250250612031007","25025061203",51323969,95
"1677",42.34349,-71.05608,"250250612041019","25025061204",51324165,95
"1678",42.34272,-71.08145,"250250708022003","25025070802",51324293,186
"1679",42.33625,-71.04557,"250250605015006","25025060501",51324605,85
"1680",42.35464,-71.13957,"250250001022030","25025000102",51324936,150
"1681",42.33472,-71.04447,"250250604005001","25025060400",51324993,85
"1682",42.33548,-71.04534,"250250605013008","25025060501",51325151,85
"1683",42.33458,-71.04474,"250250604005001","25025060400",51325565,85
"1684",42.33619,-71.04595,"250250605015007","25025060501",51325689,85
"1685",42.33541,-71.046,"250250608001000","25025060800",51325913,85
"1686",42.3361,-71.04463,"250250605013008","25025060501",51326083,85
"1687",42.33525,-71.0461,"250250604005000","25025060400",51327352,85
"1688",42.35422,-71.13823,"250250008041016","25025000804",51329008,147
"1689",42.3409,-71.07854,"250250708021005","25025070802",51346401,277
"1690",42.34229,-71.07926,"250250708021002","25025070802",51346469,240
"1691",42.34137,-71.07864,"250250708021002","25025070802",51346560,252
"1692",42.3413,-71.08045,"250250708021008","25025070802",51346781,245
"1693",42.34153,-71.0799,"250250708021001","25025070802",51346909,248
"1694",42.34105,-71.07888,"250250708021005","25025070802",51346962,177
"1695",42.34233,-71.0791,"250250708021002","25025070802",51347076,245
"1696",42.34093,-71.07927,"250250708021005","25025070802",51347199,240
"1697",42.34912,-71.06848,"250250703021005","25025070302",51361104,107
"1698",42.35308,-71.13888,"250250006011000","25025000601",51417227,172
"1699",42.34877,-71.07078,"250250703023004","25025070302",51424458,104
"1700",42.3481,-71.06944,"250250703023008","25025070302",51424954,108
"1701",42.36593,-71.05465,"250250304002001","25025030400",51434034,301
"1702",42.34368,-71.05697,"250250612041019","25025061204",51464261,95
"1703",42.37803,-71.03562,"250250502001005","25025050200",51465308,90
"1704",42.31718,-71.06708,"250250914001000","25025091400",51536008,85
"1705",42.34077,-71.07546,"250250705022003","25025070502",51557278,219
"1706",42.34242,-71.08078,"250250708022003","25025070802",51582251,266
"1707",42.35059,-71.14899,"250250006012001","25025000601",51619259,61
"1708",42.34217,-71.07927,"250250708021002","25025070802",51629209,208
"1709",42.34119,-71.08033,"250250708021007","25025070802",51695427,248
"1710",42.32103,-71.05539,"250250907001007","25025090700",51731513,50
"1711",42.34279,-71.14268,"250250005061003","25025000506",51742833,102
"1712",42.3406,-71.14208,"250250005052004","25025000505",51742853,112
"1713",42.35878,-71.05306,"250250303021062","25025030302",51747972,201
"1714",42.32774,-71.10883,"250250811022003","25025081102",51799762,91
"1715",42.37793,-71.03457,"250250502002000","25025050200",51811784,90
"1716",42.33717,-71.07416,"250250711011002","25025071101",51820530,247
"1717",42.34885,-71.07013,"250250703023004","25025070302",51846253,108
"1718",42.33956,-71.05659,"250250612031032","25025061203",52065756,216
"1719",42.35273,-71.0623,"250250701043010","25025070104",52106584,224
"1720",42.35172,-71.06517,"250250702012002","25025070201",52107205,195
"1721",42.355289,-71.060867,"250250701021008","25025070102",52113003,264
